budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
120000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/a-bugs-life,9487,"[{""id"": 1442, ""name"": ""winter""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3126, ""name"": ""ant""}, {""id"": 3338, ""name"": ""invention""}, {""id"": 4295, ""name"": ""collector""}, {""id"": 8790, ""name"": ""ant-hill""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 11539, ""name"": ""grass""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,A Bug's Life,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",87.350802,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36124,363258859,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An epic presentation of miniature proportions.,A Bug's Life,6.8,2303
2600000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,10895,"[{""id"": 131, ""name"": ""italy""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2710, ""name"": ""fairy""}, {""id"": 3244, ""name"": ""pinocchio""}, {""id"": 3473, ""name"": ""carnival""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 5560, ""name"": ""nose""}, {""id"": 6300, ""name"": ""puppet""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10499, ""name"": ""pool""}, {""id"": 33674, ""name"": ""conscience""}, {""id"": 33675, ""name"": ""jackass""}, {""id"": 33676, ""name"": ""figaro""}, {""id"": 33677, ""name"": ""sneezing""}, {""id"": 187065, ""name"": ""toy comes to life""}]",en,Pinocchio,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket. From Stromboli's circus to Pleasure Island, Pinocchio is tested by many temptations, but slowly learns how to navigate right from wrong. With a few mishaps along the way, Geppetto's ""little woodenhead"" finally gets it right, proving that when you wish upon a star dreams really can come true!",46.007991,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}, {""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14664,84300000,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,For anyone who has ever wished upon a star.,Pinocchio,6.9,1355
48000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",,9607,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 194215, ""name"": ""multiple dimensions""}]",en,Super Mario Bros.,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",14.587367,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}, {""name"": ""Allied Filmmakers"", ""id"": 1755}, {""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""Nintendo"", ""id"": 12288}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",34117,20915465,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This Ain't No Game.,Super Mario Bros.,4,232
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,9036,"[{""id"": 1963, ""name"": ""expedition""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 155821, ""name"": ""sled dogs""}, {""id"": 158063, ""name"": ""seal""}]",en,Eight Below,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",24.287306,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Winking Productions"", ""id"": 20669}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38765,120455994,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",Eight Below,6.7,542
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/,71864,"[{""id"": 6348, ""name"": ""green""}, {""id"": 188086, ""name"": ""dodgeball""}, {""id"": 193191, ""name"": ""incredibile""}, {""id"": 193192, ""name"": ""timothy""}]",en,The Odd Life of Timothy Green,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",16.394452,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",41136,51854875,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,He's a force of nature.,The Odd Life of Timothy Green,6.5,386
35000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://disney.go.com/disneypictures/skyhigh/,11459,"[{""id"": 1701, ""name"": ""hero""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 2422, ""name"": ""mockery""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 213104, ""name"": ""teen superheroes""}]",en,Sky High,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",11.041659,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Gunn Films"", ""id"": 3538}, {""name"": ""Max Stronghold Productions Inc."", ""id"": 56980}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38562,86369815,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Saving The World... One Homework Assignment At A Time.,Sky High,5.8,550
35000000,"[{""id"": 18, ""name"": ""Drama""}]",http://disney.go.com/disneypictures/secretariat/,39486,"[{""id"": 643, ""name"": ""horse race""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 5565, ""name"": ""biography""}]",en,Secretariat,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.",9.525037,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Fast Track Productions"", ""id"": 22880}, {""name"": ""Mayhem Pictures"", ""id"": 22881}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",40410,60251371,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Impossible True Story,Secretariat,6.8,103
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,140823,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 179429, ""name"": ""moviemaking""}]",en,Saving Mr. Banks,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,31.957947,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Ruby Films"", ""id"": 2054}, {""name"": ""Essential Media & Entertainment"", ""id"": 6747}, {""name"": ""Hopscotch Features"", ""id"": 21079}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",41594,112544580,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Where her book ended, their story began.",Saving Mr. Banks,7.3,1226
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://disney.go.com/olddogs/,22949,"[{""id"": 907, ""name"": ""japanese""}, {""id"": 11663, ""name"": ""camp""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 14522, ""name"": ""co-worker""}, {""id"": 161155, ""name"": ""kids""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 226510, ""name"": ""sports marketing firm""}]",en,Old Dogs,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",13.707843,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Tapestry Films"", ""id"": 870}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",40141,92219310,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}]",Released,Life is Not Child-Proof.,Old Dogs,5.2,210
41677699,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,12429,"[{""id"": 456, ""name"": ""mother""}, {""id"": 1357, ""name"": ""fish""}, {""id"": 1792, ""name"": ""cliff""}, {""id"": 5905, ""name"": ""father""}, {""id"": 5938, ""name"": ""mermaid""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 210024, ""name"": ""anime""}]",ja,崖の上のポニョ,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",39.58676,"[{""name"": ""Studio Ghibli"", ""id"": 10342}, {""name"": ""The Yomiuri Shimbun"", ""id"": 11726}, {""name"": ""Hakuhodo DY Media Partners"", ""id"": 11846}, {""name"": ""Mitsubishi"", ""id"": 11847}, {""name"": ""Lawson"", ""id"": 11849}, {""name"": ""Walt Disney Company"", ""id"": 20193}, {""name"": ""Taikei Office"", ""id"": 34557}, {""name"": ""Asahi Soft Drinks Company"", ""id"": 34558}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",39648,187479518,100,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Welcome To A World Where Anything Is Possible.,Ponyo,7.5,926
33000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,11888,"[{""id"": 2393, ""name"": ""adoption""}, {""id"": 4010, ""name"": ""log cabin""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 155821, ""name"": ""sled dogs""}]",en,Snow Dogs,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",13.655735,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37274,0,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready for mush hour!,Snow Dogs,5.3,185
30000000,"[{""id"": 18, ""name"": ""Drama""}]",http://movies.disney.com/remember-the-titans,10637,"[{""id"": 529, ""name"": ""ku klux klan""}, {""id"": 579, ""name"": ""american football""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 3060, ""name"": ""race politics""}, {""id"": 3847, ""name"": ""coaction""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6984, ""name"": ""racial segregation""}, {""id"": 7856, ""name"": ""racist""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 155791, ""name"": ""american football player""}, {""id"": 160910, ""name"": ""xenophobia""}, {""id"": 222721, ""name"": ""head coach""}]",en,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into true champions.",25.996219,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Technical Black"", ""id"": 72823}, {""name"": ""Run It Up Productions Inc."", ""id"": 72824}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",36798,136706683,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,History is written by the winners.,Remember the Titans,7.4,821
37000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",,9880,"[{""id"": 5515, ""name"": ""heir to the throne""}, {""id"": 5987, ""name"": ""grandmother granddaughter relationship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15402, ""name"": ""popularity""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",40.176265,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""BrownHouse Productions"", ""id"": 26423}, {""name"": ""Bottom of the Ninth Productions"", ""id"": 65559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37106,165335153,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,She rocks. She rules. She reigns.,The Princess Diaries,6.5,1023
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",http://disney.go.com/disneypictures/hannahmontanamovie/,18126,"[{""id"": 848, ""name"": ""double life""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6335, ""name"": ""tennessee""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 155808, ""name"": ""hometown""}, {""id"": 189388, ""name"": ""famous""}]",en,Hannah Montana: The Movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet nibblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana. With a little help from her friends – and awesome guest stars Taylor Swift, Rascal Flatts and Vanessa Williams – will she figure out whether to choose Hannah or Miley?",13.788422,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""It's a Laugh Productions"", ""id"": 3812}, {""name"": ""Millar Gough Ink"", ""id"": 20356}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",39913,155545279,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,She has the best of both worlds...now she has to choose just one.,Hannah Montana: The Movie,6,449
0,"[{""id"": 18, ""name"": ""Drama""}]",,9918,"[{""id"": 6496, ""name"": ""basketball""}, {""id"": 6984, ""name"": ""racial segregation""}, {""id"": 193547, ""name"": ""teachers and students""}]",en,Glory Road,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",8.305085,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38730,42647449,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The incredible story of the team that changed the game forever.,Glory Road,7.2,144
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://disney.go.com/pooh/home/,51162,"[{""id"": 3905, ""name"": ""owl""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Winnie the Pooh,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to save him.",19.143721,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",40646,14460000,63,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Oh Pooh.,Winnie the Pooh,6.8,258
28000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",http://movies.disney.com/aladdin,812,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 173259, ""name"": ""arab""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 190536, ""name"": ""genie""}, {""id"": 234183, ""name"": ""animal sidekick""}]",en,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",92.982009,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",33933,504050219,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Wish granted!,Aladdin,7.4,3416
28000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,14292,"[{""id"": 2070, ""name"": ""olympic games""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6483, ""name"": ""ice hockey""}, {""id"": 169213, ""name"": ""milwaukee wisconsin""}, {""id"": 169214, ""name"": ""st. paul minnesota""}, {""id"": 169215, ""name"": ""gas rationing""}, {""id"": 169220, ""name"": ""lake placid new york""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Miracle,"In 1980, the United States Ice Hockey team's coach, Herb Brooks, put a ragtag squad of college kids up against the legendary juggernaut from the Soviet Union at the Olympic Games. Despite the long odds, Team USA carried the pride of a nation yearning for a distraction from world events. With the world watching, the team rose to the occasion, prompting broadcaster Al Michaels' now famous question to the millions viewing at home: ""Do you believe in miracles?"" Yes!",7.534003,"[{""name"": ""Walt Disney"", ""id"": 5888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38023,64445708,135,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If you believe in yourself, anything can happen.",Miracle,7,159
28000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",,10439,"[{""id"": 616, ""name"": ""witch""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 33795, ""name"": ""salem""}, {""id"": 180193, ""name"": ""trick or treating""}, {""id"": 180194, ""name"": ""spellcasting""}]",en,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it us up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",18.650748,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",34166,39514713,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's just a bunch of Hocus Pocus.,Hocus Pocus,6.4,471
28000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/,218778,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 3489, ""name"": ""job interview""}, {""id"": 4671, ""name"": ""bad luck""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 15068, ""name"": ""one day""}, {""id"": 15101, ""name"": ""based on children's book""}, {""id"": 206741, ""name"": ""driver's test""}]",en,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.",22.14595,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Jim Henson Company, The"", ""id"": 6254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",41920,100654149,81,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One day can change everything.,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493
26000000,"[{""id"": 35, ""name"": ""Comedy""}]",,10330,"[{""id"": 641, ""name"": ""single parent""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2281, ""name"": ""mistake in person""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 3741, ""name"": ""talk show""}, {""id"": 5133, ""name"": ""body exchange""}, {""id"": 6170, ""name"": ""motherly love""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 33721, ""name"": ""body-swap""}, {""id"": 41591, ""name"": ""music band""}, {""id"": 155722, ""name"": ""teen comedy""}, {""id"": 163069, ""name"": ""child as an adult""}, {""id"": 198929, ""name"": ""adult as a child""}]",en,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",24.345651,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Gunn Films"", ""id"": 3538}, {""name"": ""Casual Friday Productions"", ""id"": 93528}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",37836,110230332,97,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky.,Freaky Friday,6,879
25000000,"[{""id"": 18, ""name"": ""Drama""}]",http://movies.disney.com/million-dollar-arm,198185,"[{""id"": 1480, ""name"": ""baseball""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Million Dollar Arm,"In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseball’s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. It’s an incredible and touching journey that will change them all — especially JB, who learns valuable lessons about teamwork, commitment and family.",17.312433,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",41768,38307627,124,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Sometimes to win, sometimes you have to change the game",Million Dollar Arm,6.6,259
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,13374,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 10671, ""name"": ""figure skating""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}]",en,Ice Princess,"With the help of her coach, her parents, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater.",13.288177,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Bridget Johnson Films"", ""id"": 19925}, {""name"": ""Skate Away Productions"", ""id"": 19926}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",38428,27645491,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Ice Princess,5.9,185
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,15487,"[{""id"": 6075, ""name"": ""sport""}]",en,The Greatest Game Ever Played,"A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.",7.538513,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",38625,15431177,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Based on a True Story,The Greatest Game Ever Played,6.9,110
